"id","blsid","title","source","is_primary","is_delta","is_adjusted","delta_id"
123,"LAUST260000000000004","Michigan, not seasonally adjusted - unemployment","LAUS",t,f,f,3082
124,"LAUST260000000000006","Michigan, not seasonally adjusted - labor force","LAUS",t,f,f,3083
125,"LASST260000000000003","Michigan, seasonally adjusted - unemployment rate","LAUS",t,f,t,3084
127,"LASST260000000000005","Michigan, seasonally adjusted - employment","LAUS",t,f,t,3086
128,"LASST260000000000004","Michigan, seasonally adjusted - unemployment","LAUS",t,f,t,3087
129,"LAUST200000000000006","Kansas, not seasonally adjusted - labor force","LAUS",t,f,f,3088
130,"LAUST200000000000005","Kansas, not seasonally adjusted - employment","LAUS",t,f,f,3089
131,"LAUST200000000000004","Kansas, not seasonally adjusted - unemployment","LAUS",t,f,f,3090
132,"LAUST200000000000003","Kansas, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3091
133,"LASST200000000000005","Kansas, seasonally adjusted - employment","LAUS",t,f,t,3092
134,"LASST200000000000004","Kansas, seasonally adjusted - unemployment","LAUS",t,f,t,3093
135,"LASST200000000000006","Kansas, seasonally adjusted - labor force","LAUS",t,f,t,3094
136,"LASST200000000000003","Kansas, seasonally adjusted - unemployment rate","LAUS",t,f,t,3095
138,"LAUST490000000000004","Utah, not seasonally adjusted - unemployment","LAUS",t,f,f,3097
139,"LAUST490000000000005","Utah, not seasonally adjusted - employment","LAUS",t,f,f,3098
140,"LAUST490000000000003","Utah, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3099
141,"LASST490000000000003","Utah, seasonally adjusted - unemployment rate","LAUS",t,f,t,3100
142,"LASST490000000000004","Utah, seasonally adjusted - unemployment","LAUS",t,f,t,3101
143,"LASST490000000000005","Utah, seasonally adjusted - employment","LAUS",t,f,t,3102
144,"LASST490000000000006","Utah, seasonally adjusted - labor force","LAUS",t,f,t,3103
145,"LASST510000000000005","Virginia, seasonally adjusted - employment","LAUS",t,f,t,3104
146,"LASST510000000000004","Virginia, seasonally adjusted - unemployment","LAUS",t,f,t,3105
147,"LASST510000000000006","Virginia, seasonally adjusted - labor force","LAUS",t,f,t,3106
149,"LAUST510000000000003","Virginia, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3108
150,"LAUST510000000000006","Virginia, not seasonally adjusted - labor force","LAUS",t,f,f,3109
151,"LAUST510000000000005","Virginia, not seasonally adjusted - employment","LAUS",t,f,f,3110
152,"LAUST510000000000004","Virginia, not seasonally adjusted - unemployment","LAUS",t,f,f,3111
153,"LAUST410000000000006","Oregon, not seasonally adjusted - labor force","LAUS",t,f,f,3112
154,"LAUST410000000000004","Oregon, not seasonally adjusted - unemployment","LAUS",t,f,f,3113
155,"LAUST410000000000005","Oregon, not seasonally adjusted - employment","LAUS",t,f,f,3114
156,"LAUST410000000000003","Oregon, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3115
157,"LASST410000000000003","Oregon, seasonally adjusted - unemployment rate","LAUS",t,f,t,3116
158,"LASST410000000000004","Oregon, seasonally adjusted - unemployment","LAUS",t,f,t,3117
159,"LASST410000000000005","Oregon, seasonally adjusted - employment","LAUS",t,f,t,3118
160,"LASST410000000000006","Oregon, seasonally adjusted - labor force","LAUS",t,f,t,3119
162,"LASST090000000000005","Connecticut, seasonally adjusted - employment","LAUS",t,f,t,3121
163,"LASST090000000000006","Connecticut, seasonally adjusted - labor force","LAUS",t,f,t,3122
164,"LASST090000000000003","Connecticut, seasonally adjusted - unemployment rate","LAUS",t,f,t,3123
166,"LAUST090000000000006","Connecticut, not seasonally adjusted - labor force","LAUS",t,f,f,3125
167,"LAUST090000000000004","Connecticut, not seasonally adjusted - unemployment","LAUS",t,f,f,3126
168,"LAUST090000000000005","Connecticut, not seasonally adjusted - employment","LAUS",t,f,f,3127
170,"LASST300000000000005","Montana, seasonally adjusted - employment","LAUS",t,f,t,3129
171,"LASST300000000000006","Montana, seasonally adjusted - labor force","LAUS",t,f,t,3130
172,"LASST300000000000003","Montana, seasonally adjusted - unemployment rate","LAUS",t,f,t,3131
173,"LAUST300000000000006","Montana, not seasonally adjusted - labor force","LAUS",t,f,f,3132
174,"LAUST300000000000004","Montana, not seasonally adjusted - unemployment","LAUS",t,f,f,3133
175,"LAUST300000000000005","Montana, not seasonally adjusted - employment","LAUS",t,f,f,3134
176,"LAUST300000000000003","Montana, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3135
177,"LAUST060000000000003","California, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3136
178,"LAUST060000000000006","California, not seasonally adjusted - labor force","LAUS",t,f,f,3137
179,"LAUST060000000000005","California, not seasonally adjusted - employment","LAUS",t,f,f,3138
180,"LAUST060000000000004","California, not seasonally adjusted - unemployment","LAUS",t,f,f,3139
182,"LASST060000000000005","California, seasonally adjusted - employment","LAUS",t,f,t,3141
183,"LASST060000000000004","California, seasonally adjusted - unemployment","LAUS",t,f,t,3142
184,"LASST060000000000006","California, seasonally adjusted - labor force","LAUS",t,f,t,3143
185,"LAUST250000000000003","Massachusetts, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3144
186,"LAUST250000000000004","Massachusetts, not seasonally adjusted - unemployment","LAUS",t,f,f,3145
187,"LAUST250000000000005","Massachusetts, not seasonally adjusted - employment","LAUS",t,f,f,3146
188,"LAUST250000000000006","Massachusetts, not seasonally adjusted - labor force","LAUS",t,f,f,3147
189,"LASST250000000000006","Massachusetts, seasonally adjusted - labor force","LAUS",t,f,t,3148
190,"LASST250000000000004","Massachusetts, seasonally adjusted - unemployment","LAUS",t,f,t,3149
191,"LASST250000000000005","Massachusetts, seasonally adjusted - employment","LAUS",t,f,t,3150
192,"LASST250000000000003","Massachusetts, seasonally adjusted - unemployment rate","LAUS",t,f,t,3151
194,"LASST720000000000004","Puerto Rico, seasonally adjusted - unemployment","LAUS",t,f,t,3153
195,"LASST720000000000005","Puerto Rico, seasonally adjusted - employment","LAUS",t,f,t,3154
196,"LASST720000000000003","Puerto Rico, seasonally adjusted - unemployment rate","LAUS",t,f,t,3155
197,"LAUST720000000000004","Puerto Rico, not seasonally adjusted - unemployment","LAUS",t,f,f,3156
198,"LAUST720000000000005","Puerto Rico, not seasonally adjusted - employment","LAUS",t,f,f,3157
199,"LAUST720000000000006","Puerto Rico, not seasonally adjusted - labor force","LAUS",t,f,f,3158
200,"LAUST720000000000003","Puerto Rico, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3159
201,"LAUST450000000000003","South Carolina, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3160
202,"LAUST450000000000006","South Carolina, not seasonally adjusted - labor force","LAUS",t,f,f,3161
203,"LAUST450000000000004","South Carolina, not seasonally adjusted - unemployment","LAUS",t,f,f,3162
205,"LASST450000000000004","South Carolina, seasonally adjusted - unemployment","LAUS",t,f,t,3164
206,"LASST450000000000005","South Carolina, seasonally adjusted - employment","LAUS",t,f,t,3165
207,"LASST450000000000006","South Carolina, seasonally adjusted - labor force","LAUS",t,f,t,3166
208,"LASST450000000000003","South Carolina, seasonally adjusted - unemployment rate","LAUS",t,f,t,3167
209,"LAUST330000000000003","New Hampshire, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3168
210,"LAUST330000000000006","New Hampshire, not seasonally adjusted - labor force","LAUS",t,f,f,3169
211,"LAUST330000000000005","New Hampshire, not seasonally adjusted - employment","LAUS",t,f,f,3170
212,"LAUST330000000000004","New Hampshire, not seasonally adjusted - unemployment","LAUS",t,f,f,3171
213,"LASST330000000000005","New Hampshire, seasonally adjusted - employment","LAUS",t,f,t,3172
214,"LASST330000000000004","New Hampshire, seasonally adjusted - unemployment","LAUS",t,f,t,3173
215,"LASST330000000000006","New Hampshire, seasonally adjusted - labor force","LAUS",t,f,t,3174
216,"LASST330000000000003","New Hampshire, seasonally adjusted - unemployment rate","LAUS",t,f,t,3175
218,"LAUST500000000000004","Vermont, not seasonally adjusted - unemployment","LAUS",t,f,f,3177
219,"LAUST500000000000005","Vermont, not seasonally adjusted - employment","LAUS",t,f,f,3178
220,"LAUST500000000000006","Vermont, not seasonally adjusted - labor force","LAUS",t,f,f,3179
221,"LASST500000000000003","Vermont, seasonally adjusted - unemployment rate","LAUS",t,f,t,3180
222,"LASST500000000000006","Vermont, seasonally adjusted - labor force","LAUS",t,f,t,3181
223,"LASST500000000000004","Vermont, seasonally adjusted - unemployment","LAUS",t,f,t,3182
224,"LASST500000000000005","Vermont, seasonally adjusted - employment","LAUS",t,f,t,3183
225,"LAUST100000000000004","Delaware, not seasonally adjusted - unemployment","LAUS",t,f,f,3184
226,"LAUST100000000000005","Delaware, not seasonally adjusted - employment","LAUS",t,f,f,3185
227,"LAUST100000000000006","Delaware, not seasonally adjusted - labor force","LAUS",t,f,f,3186
228,"LAUST100000000000003","Delaware, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3187
229,"LASST100000000000006","Delaware, seasonally adjusted - labor force","LAUS",t,f,t,3188
231,"LASST100000000000005","Delaware, seasonally adjusted - employment","LAUS",t,f,t,3190
232,"LASST100000000000003","Delaware, seasonally adjusted - unemployment rate","LAUS",t,f,t,3191
233,"LAUST380000000000006","North Dakota, not seasonally adjusted - labor force","LAUS",t,f,f,3192
234,"LAUST380000000000004","North Dakota, not seasonally adjusted - unemployment","LAUS",t,f,f,3193
235,"LAUST380000000000005","North Dakota, not seasonally adjusted - employment","LAUS",t,f,f,3194
237,"LASST380000000000004","North Dakota, seasonally adjusted - unemployment","LAUS",t,f,t,3196
238,"LASST380000000000005","North Dakota, seasonally adjusted - employment","LAUS",t,f,t,3197
239,"LASST380000000000006","North Dakota, seasonally adjusted - labor force","LAUS",t,f,t,3198
240,"LASST380000000000003","North Dakota, seasonally adjusted - unemployment rate","LAUS",t,f,t,3199
241,"LASST420000000000003","Pennsylvania, seasonally adjusted - unemployment rate","LAUS",t,f,t,3200
242,"LASST420000000000005","Pennsylvania, seasonally adjusted - employment","LAUS",t,f,t,3201
244,"LASST420000000000006","Pennsylvania, seasonally adjusted - labor force","LAUS",t,f,t,3203
245,"LAUST420000000000003","Pennsylvania, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3204
246,"LAUST420000000000006","Pennsylvania, not seasonally adjusted - labor force","LAUS",t,f,f,3205
247,"LAUST420000000000005","Pennsylvania, not seasonally adjusted - employment","LAUS",t,f,f,3206
248,"LAUST420000000000004","Pennsylvania, not seasonally adjusted - unemployment","LAUS",t,f,f,3207
249,"LAUST540000000000004","West Virginia, not seasonally adjusted - unemployment","LAUS",t,f,f,3208
250,"LAUST540000000000005","West Virginia, not seasonally adjusted - employment","LAUS",t,f,f,3209
251,"LAUST540000000000006","West Virginia, not seasonally adjusted - labor force","LAUS",t,f,f,3210
252,"LASST540000000000005","West Virginia, seasonally adjusted - employment","LAUS",t,f,t,3211
253,"LASST540000000000003","West Virginia, seasonally adjusted - unemployment rate","LAUS",t,f,t,3212
255,"LASST540000000000004","West Virginia, seasonally adjusted - unemployment","LAUS",t,f,t,3214
256,"LASST540000000000006","West Virginia, seasonally adjusted - labor force","LAUS",t,f,t,3215
257,"LAUST120000000000003","Florida, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3216
258,"LASST120000000000003","Florida, seasonally adjusted - unemployment rate","LAUS",t,f,t,3217
259,"LAUST120000000000006","Florida, not seasonally adjusted - labor force","LAUS",t,f,f,3218
260,"LASST120000000000005","Florida, seasonally adjusted - employment","LAUS",t,f,t,3219
261,"LAUST120000000000004","Florida, not seasonally adjusted - unemployment","LAUS",t,f,f,3220
262,"LAUST120000000000005","Florida, not seasonally adjusted - employment","LAUS",t,f,f,3221
263,"LASST120000000000006","Florida, seasonally adjusted - labor force","LAUS",t,f,t,3222
264,"LASST120000000000004","Florida, seasonally adjusted - unemployment","LAUS",t,f,t,3223
265,"LASST020000000000005","Alaska, seasonally adjusted - employment","LAUS",t,f,t,3224
266,"LASST020000000000004","Alaska, seasonally adjusted - unemployment","LAUS",t,f,t,3225
267,"LASST020000000000006","Alaska, seasonally adjusted - labor force","LAUS",t,f,t,3226
269,"LAUST020000000000006","Alaska, not seasonally adjusted - labor force","LAUS",t,f,f,3228
270,"LAUST020000000000005","Alaska, not seasonally adjusted - employment","LAUS",t,f,f,3229
271,"LAUST020000000000004","Alaska, not seasonally adjusted - unemployment","LAUS",t,f,f,3230
272,"LAUST020000000000003","Alaska, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3231
273,"LAUST210000000000004","Kentucky, not seasonally adjusted - unemployment","LAUS",t,f,f,3232
274,"LAUST210000000000005","Kentucky, not seasonally adjusted - employment","LAUS",t,f,f,3233
275,"LAUST210000000000006","Kentucky, not seasonally adjusted - labor force","LAUS",t,f,f,3234
276,"LASST210000000000006","Kentucky, seasonally adjusted - labor force","LAUS",t,f,t,3235
277,"LASST210000000000004","Kentucky, seasonally adjusted - unemployment","LAUS",t,f,t,3236
278,"LASST210000000000003","Kentucky, seasonally adjusted - unemployment rate","LAUS",t,f,t,3237
279,"LASST210000000000005","Kentucky, seasonally adjusted - employment","LAUS",t,f,t,3238
281,"LAUST150000000000003","Hawaii, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3240
282,"LAUST150000000000006","Hawaii, not seasonally adjusted - labor force","LAUS",t,f,f,3241
283,"LAUST150000000000005","Hawaii, not seasonally adjusted - employment","LAUS",t,f,f,3242
284,"LAUST150000000000004","Hawaii, not seasonally adjusted - unemployment","LAUS",t,f,f,3243
285,"LASST150000000000005","Hawaii, seasonally adjusted - employment","LAUS",t,f,t,3244
286,"LASST150000000000004","Hawaii, seasonally adjusted - unemployment","LAUS",t,f,t,3245
287,"LASST150000000000006","Hawaii, seasonally adjusted - labor force","LAUS",t,f,t,3246
288,"LASST150000000000003","Hawaii, seasonally adjusted - unemployment rate","LAUS",t,f,t,3247
289,"LAUST310000000000003","Nebraska, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3248
290,"LAUST310000000000005","Nebraska, not seasonally adjusted - employment","LAUS",t,f,f,3249
292,"LAUST310000000000006","Nebraska, not seasonally adjusted - labor force","LAUS",t,f,f,3251
293,"LASST310000000000006","Nebraska, seasonally adjusted - labor force","LAUS",t,f,t,3252
294,"LASST310000000000005","Nebraska, seasonally adjusted - employment","LAUS",t,f,t,3253
295,"LASST310000000000004","Nebraska, seasonally adjusted - unemployment","LAUS",t,f,t,3254
296,"LASST310000000000003","Nebraska, seasonally adjusted - unemployment rate","LAUS",t,f,t,3255
297,"LAUST290000000000005","Missouri, not seasonally adjusted - employment","LAUS",t,f,f,3256
298,"LAUST290000000000004","Missouri, not seasonally adjusted - unemployment","LAUS",t,f,f,3257
299,"LASST290000000000003","Missouri, seasonally adjusted - unemployment rate","LAUS",t,f,t,3258
300,"LAUST290000000000006","Missouri, not seasonally adjusted - labor force","LAUS",t,f,f,3259
301,"LAUST290000000000003","Missouri, not seasonally adjusted - unemployment rate","LAUS",t,f,f,3260
302,"LASST290000000000006","Missouri, seasonally adjusted - labor force","LAUS",t,f,t,3261
303,"LASST290000000000004","Missouri, seasonally adjusted - unemployment","LAUS",t,f,t,3262
305,"LAUST550000000000005","Wisconsin, not seasonally adjusted - employment","LAUS",t,f,f,3264
306,"LAUST550000000000006","Wisconsin, not seasonally adjusted - labor force","LAUS",t,f,f,3265
307,"LASST550000000000003","Wisconsin, seasonally adjusted - unemployment rate","LAUS",t,f,t,3266
310,"LASST550000000000004","Wisconsin, seasonally adjusted - unemployment","LAUS",t,f,t,3269
311,"LASST550000000000006","Wisconsin, seasonally adjusted - labor force","LAUS",t,f,t,3270
